subject,action,spot,state,year,page,url
train,crash,crossing,UTAH,2021,1,"['https://people.com/human-interest/utah-woman-4-young-children-injured-after-minivan-collides-with-train/', 'https://www.abc4.com/news/local-news/train-pulling-95-cars-derails-in-utah-injures-three/', 'https://www.ksl.com/article/50166099/teenagers-describe-terrifying-close-call-with-train-while-taking-pictures-in-morgan-county', 'https://www.nj.com/news/2021/05/trapped-on-the-tracks.html', 'https://www.al.com/news/birmingham/2021/04/authorities-on-scene-of-deadly-crash-involving-train-and-truck-in-bessemer.html', 'https://www.pennlive.com/news/2021/11/at-least-1-dead-after-train-vehicle-crash-in-central-pa.html', 'https://www.cachevalleydaily.com/news/local/utah-missionary-killed-after-car-accident-in-arkansas/article_c3a212b0-ca9d-53ec-b557-19cba34792d5.html', 'https://www.cleveland.com/news/2021/03/man-dies-in-cleveland-after-train-strikes-car-trying-to-cross-barrier-authorities-say.html', 'https://www.wbez.org/curious-city/2021/10/28/munger-road', 'https://ksltv.com/469836/man-dead-after-head-on-collision-on-us-189/']"
train,crash,crossing,UTAH,2021,2,"['https://thenewswheel.com/why-school-buses-stop-at-railroad-tracks/', 'https://www.abc4.com/news/local-news/1-person-in-serious-condition-after-train-collides-with-car-in-utah-county/', 'https://www.cachevalleydaily.com/news/local/logan-canyon-closed-temporarily-after-fatal-motorcycle-crash/article_e34b9ee0-6f4f-5b0d-87f7-f1dc6d4addb4.html', 'https://www.nj.com/news/2021/05/the-10-deadliest-railroad-crossings-in-nj-do-you-live-near-one.html', 'https://ksltv.com/475689/two-killed-after-car-crashes-into-udot-incident-management-truck-on-i-15/', 'https://ksltv.com/471108/school-bus-semi-crash-in-smithfield-sends-one-student-to-the-hospital/', 'https://www.cachevalleydaily.com/news/local/exterior-rendering-for-the-smithfield-utah-temple-released-by-the-church-of-jesus-christ-of/article_1ce1eef8-d8c9-55de-9dfe-ebebfbb0c54d.html', 'https://www.cachevalleydaily.com/news/local/uta-s-front-runner-will-eventually-make-it-to-box-elder-county-but-it-may/article_3588b739-7c87-5d9c-a818-df66e760d73b.html', 'https://www.cachevalleydaily.com/news/local/mount-logan-middle-school-locked-down-after-teenager-allegedly-attempts-to-steal-vehicle/article_bba8bd0d-7b56-5611-bbf6-be04a904abe7.html']"
train,crash,crossing,UTAH,2022,1,"['https://kslnewsradio.com/1965505/uta-gives-safety-tips-after-frontrunner-car-crash/', 'https://www.fox13now.com/news/local-news/person-dies-after-running-red-light-crashing-into-trax-train-in-salt-lake-city', 'https://www.sltrib.com/news/2022/04/20/year-old-fatally-struck/', 'https://www.lehighvalleylive.com/northampton-county/2022/02/truck-driver-cited-in-train-crash-that-left-him-injured-closed-route-512.html', 'https://www.mlive.com/news/ann-arbor/2022/06/after-train-crash-ann-arbor-weighs-need-for-pedestrian-underpass.html', 'https://www.miamiherald.com/news/business/article257073802.html', 'https://www.cachevalleydaily.com/news/local/fatal-crash-closes-all-lanes-on-section-of-us-89-91/article_7ca89169-d184-57af-9f4f-8d6c494063c0.html', 'https://www.whio.com/news/local/more-than-dozen-people-wapakoneta-area-onboard-derailed-amtrak-train-missouri/ZZ3BSPJWAFGC3NQOYVXTDIEAG4/', 'https://grist.org/politics/an-oil-train-is-set-to-destroy-pristine-utah-mountains-why-wont-biden-stop-it/', 'https://www.masslive.com/boston/2022/09/beverly-noise-rule-contributed-to-mans-death-by-banning-train-warning-lawsuit-says.html']"
train,crash,crossing,UTAH,2022,2,"['https://www.bellinghamherald.com/news/traffic/rules-of-the-road/article266171396.html', 'https://www.lehighvalleylive.com/bethlehem/2022/09/rail-cars-derail-in-bethlehem-no-danger-to-public-police-say.html', 'https://www.cachevalleydaily.com/news/local/former-usu-department-head-pleads-guilty-to-stealing-more-than-75-000-from-school/article_24dc7912-803a-5ab8-8aac-f1355f2a1c0c.html']"
train,crash,crossing,UTAH,2023,1,"['https://www.abc4.com/news/wasatch-front/cyclist-dies-after-being-struck-by-train-in-salt-lake-city/', 'https://www.fox13now.com/news/local-news/crash-with-train-leaves-pickup-truck-driver-in-critical-condition', 'https://ksltv.com/539429/driver-in-critical-condition-after-hitting-a-train-near-deweyville/', 'https://www.ksl.com/article/50770135/bicyclist-struck-killed-by-frontrunner-train-in-salt-lake-city', 'https://kutv.com/news/local/driver-collides-with-tanker-train-car-blocking-roadway-crash-collision-accident-railcar-utah-box-elder-county-overnight', 'https://www.mlive.com/news/kalamazoo/2023/11/train-crashed-after-911-alerted-wrong-company-about-vehicles-on-tracks.html', 'https://www.idahostatejournal.com/news/local/one-man-dies-another-critically-injured-in-vehicle-vs-train-collisions/article_6eab695a-9b6a-11ed-bc37-5380c18815e7.html', 'https://udot.utah.gov/connect/2023/01/05/udot-and-dps-release-2022-traffic-fatality-numbers/', 'https://mynorthwest.com/3916161/poorly-designed-crossing-contributed-to-fatal-2022-missouri-amtrak-derailment-officials-say/', 'https://www.sltrib.com/news/2023/03/21/significant-delays-frontrunner/']"
train,crash,crossing,UTAH,2023,2,"['https://www.masslive.com/news/2023/08/west-springfield-train-collision-pushes-car-a-third-of-a-mile-down-tracks.html', 'https://www.nj.com/monmouth/2023/10/nj-transit-trains-delayed-traffic-detoured-after-car-hits-train-at-crossing.html', 'https://ksltv.com/598609/bicyclist-killed-in-salt-lake-after-collision-with-frontrunner/', 'https://www.fox13now.com/news/local-news/cyclist-hit-killed-by-frontrunner-train-in-salt-lake-city', 'https://www.mlive.com/news/kalamazoo/2023/11/amtrak-train-crash-injures-passengers-cancels-some-michigan-routes-for-at-least-one-day.html', 'https://www.ksl.com/article/50754277/66-year-old-woman-hit-killed-by-trax-train-in-sandy-uta-says', 'https://www.abc4.com/news/wasatch-front/salt-lake-city-wants-to-hear-about-your-frustrations-at-train-crossings/', 'https://kutv.com/news/local/daybreak-residents-express-safety-concerns-over-trax-crossing-at-south-jordan-parkway-grandville-avenue-warning-lights-malfunction-train-intersection-utah-county', 'https://www.ksl.com/article/50755917/1-motorist-4-pedestrians-killed-or-critically-injured-in-5-utah-crashes', 'https://www.mlive.com/news/kalamazoo/2023/11/amtrak-plans-to-restore-michigan-routes-sunday-after-train-struck-vehicle.html']"
train,crash,crossing,UTAH,2023,3,"['https://www.abc4.com/news/northern-utah/train-derails-in-ogden-spills-chemical-compound/', 'https://coloradonewsline.com/2023/06/28/the-canyons-oil-and-water-could-mix-in-colorado-river-country-known-for-its-beauty-fragility/', 'https://www.cachevalleydaily.com/news/local/newton-woman-killed-in-single-vehicle-crash-west-of-smithfield/article_bf5090c7-208a-5628-9501-40469c313358.html', 'https://www.mlive.com/news/kalamazoo/2023/08/amtrak-train-hits-person-on-tracks-near-kalamazoo.html', 'https://www.usnews.com/news/us/articles/2023-10-16/semi-truck-driver-killed-when-colorado-train-derails-spilling-train-cars-and-coal-onto-a-highway', 'https://1079ishot.com/train-crash-18-wheeler-verot-school-road/', 'https://www.al.com/news/2023/08/decatur-police-investigating-morning-vehicle-train-crash.html', 'https://www.thenewstribune.com/news/state/washington/article278768804.html', 'https://kjzz.com/news/local/uta-shares-video-of-near-misses-to-spread-awareness-during-rail-safety-week-train-tracks', 'https://coloradonewsline.com/2023/06/26/down-the-line-grand-junction-uinta-basin-colorado/']"
train,crash,crossing,UTAH,2023,4,"['https://kutv.com/news/local/24-year-old-man-killed-after-being-hit-by-frontrunner-near-fear-factory-in-salt-lake-900-south-haunted-house', 'https://www.washingtonpost.com/transportation/2023/03/03/ohio-train-derailment-state-laws-rail-safety/', 'https://www.nj.com/salem/2023/05/driver-conductor-injured-as-truck-hits-train-in-south-jersey.html', 'https://www.cachevalleydaily.com/news/local/motorcyclist-hospitalized-after-vehicle-crash-in-southwest-logan/article_dffcb662-a647-54a2-8dad-77d8622e82c8.html', 'https://www.al.com/news/montgomery/2023/09/tractor-trailer-driver-killed-after-vehicle-gets-stuck-in-railroad-crossing-hit-by-train-near-auburn.html', 'https://www.foxnews.com/us/utah-teen-drifts-median-before-crashing-head-two-cars-dashcam-video-shows', 'https://www.masslive.com/boston/2023/02/four-years-after-train-kills-professor-at-beverly-depot-still-no-gate-no-signal-no-horn.html', 'https://www.abc4.com/news/wasatch-front/pedestrian-killed-in-salt-lake-city-crash/', 'https://fox59.com/news/ap-top-headlines/states-clamp-down-on-freight-trains-fearing-derailments-and-federal-gridlock/', 'https://www.cachevalleydaily.com/news/business/utah-recognized-as-2nd-best-state-economy-in-the-country/article_2a6c0d03-feb6-588b-86ba-f4a3120c89e7.html']"
train,crash,crossing,UTAH,2023,5,"['https://www.cachevalleydaily.com/news/local/utah-republican-party-changes-stance-on-new-flag/article_6f81453f-796c-536e-827d-04885f31c6f0.html', 'https://www.cachevalleydaily.com/news/local/logan-man-pleads-guilty-to-driving-to-local-park-to-have-sex-with-undercover-officer/article_fbba7812-d895-5fb0-b0e0-ee050971ded6.html', 'https://www.cachevalleydaily.com/news/local/logan-man-sentenced-to-jail-and-treatment-for-attempted-rape-of-13-year-old-girl/article_5810c3cc-f60b-5aa0-9465-5cfc8877bedf.html']"
train,crash,crossing,UTAH,2024,1,"['https://www.cachevalleydaily.com/news/man-killed-in-crash-after-crossing-in-front-of-freight-train/article_ea650208-7611-11ef-9a9c-df16adeb0138.html', 'https://ksltv.com/683046/at-least-one-killed-in-utah-train-and-van-collision/', 'https://www.abc4.com/news/northern-utah/man-dies-train-vehicle-tracks/', 'https://kslnewsradio.com/2076131/utah-train-engineer-injured-in-colorado-amtrak-crash/', 'https://www.upr.org/utah-news/2024-09-19/daily-news-train-car-collision-leads-to-death-legislature-considers-affordable-housing', 'https://www.ksl.com/article/51132743/1-killed-after-vehicle-collides-with-train-in-cache-county', 'https://kdvr.com/news/local/amtrak-passenger-train-hits-truck-derails-east-of-denver/', 'https://kutv.com/news/local/several-roads-closed-after-semi-truck-collides-with-train-in-lehi-main-street', 'https://www.fox13now.com/news/local-news/northern-utah/cache-county-driver-killed-after-being-struck-by-train', 'https://www.syracuse.com/state/2024/05/3-dead-including-child-after-amtrak-train-crashes-into-truck-in-upstate-ny.html']"
train,crash,crossing,UTAH,2024,2,"['https://www.hjnews.com/news/local/1-killed-in-van-versus-train-wreck-in-cornish/article_5e76f862-76c7-11ef-b985-837c5fcf85d4.html', 'https://coloradosun.com/2024/01/30/colorado-train-derailment-california-zephyr/', 'https://www.cbsnews.com/colorado/news/train-derailment-colorado-amtrak-keenesburg-weld-county/', 'https://ksltv.com/619101/truck-and-train-collision-closes-main-street-in-lehi/', 'https://www.cachevalleydaily.com/news/authorities-identify-man-killed-while-crossing-in-front-of-freight-train/article_bfcab768-77d8-11ef-ab0c-d30d7e1a984e.html', 'https://www.abc4.com/news/wasatch-front/amtrak-engineer-from-utah-seriously-hurt-in-colorado-train-crash/', 'https://kutv.com/news/local/man-killed-when-train-hits-van-in-cache-county', 'https://www.upr.org/utah-news/2024-10-01/daily-news-salt-lake-city-sees-second-set-of-train-cyclist-accidents-this-month', 'https://www.fox13now.com/news/local-news/northern-utah/uta-delays-expected-following-person-being-fatally-struck-by-train', 'https://www.abc4.com/news/wasatch-front/train-collides-with-semi-in-lehi-section-of-main-street-closed/']"
train,crash,crossing,UTAH,2024,3,"['https://www.kutv.com/news/local/logan-dad-whod-lost-hearing-identified-in-fatal-union-pacific-train-vs-van-crash', 'https://www.mlive.com/news/flint/2024/10/two-dead-after-truck-fails-to-stop-at-railroad-crossing-in-lapeer-police-say.html', 'https://gephardtdaily.com/local/van-driver-killed-in-cache-county-train-crash/', 'https://ksltv.com/638464/south-salt-lake-man-pronounced-dead-after-trax-incident/', 'https://www.mlive.com/news/kalamazoo/2024/08/train-crash-kills-driver-pulling-into-his-driveway-in-southwest-michigan.html', 'https://ksltv.com/688977/spike-of-deadly-crashes-on-utah-roads/', 'https://www.lehighvalleylive.com/lehigh-county/2024/07/coroner-called-to-scene-of-pedestrian-crash-at-lehigh-county-railroad-crossing.html', 'https://gephardtdaily.com/local/man-struck-killed-by-train-in-cache-county-identified-as-logan-man/', 'https://ksltv.com/681538/trains-collide-in-egypts-nile-delta-leaving-3-dead-29-injured/', 'https://ksltv.com/692613/car-derails-train-in-head-on-collision-in-salt-lake-city-delays-expected/']"
train,crash,crossing,UTAH,2024,4,"['https://www.al.com/news/2024/05/ford-f-150-hit-by-train-at-railroad-crossing-in-talladega-county-20-year-old-woman-killed.html', 'https://www.al.com/news/huntsville/2024/08/these-railroad-crossings-are-the-most-dangerous-in-alabama.html', 'https://kslnewsradio.com/2125202/uta-trax-motorcycle-crash-fatality/', 'https://www.pennlive.com/news/2024/08/newsnation-journalist-dies-in-train-accident-at-age-22.html', 'https://www.gjsentinel.com/news/western_colorado/derailed-regulations-an-office-of-rail-safety/article_62f3558e-12e0-11ef-8556-876643583178.html', 'https://coloradonewsline.com/2024/03/13/utah-oil-train-backers-petition-u-s-supreme-court-to-restore-railways-approval/', 'https://ksltv.com/689411/new-technology-to-reduce-congestion-by-predicting-when-trains-arrive-in-west-salt-lake-city/', 'https://www.mlive.com/news/kalamazoo/2024/06/man-in-wheelchair-dies-after-being-struck-by-train.html', 'https://www.masslive.com/news/2024/04/driver-that-crashed-with-train-in-beverly-conscious-and-alert-police-say.html', 'https://ksltv.com/694471/wasatch-front-residents-upset-over-trains-honking-horns-officials-seek-solution/']"
train,crash,crossing,UTAH,2024,5,"['https://www.cachevalleydaily.com/news/2-unbelted-suv-occupants-flown-to-hospital-after-i-15-crash-near-perry/article_52ce86dc-437e-11ef-8df2-c72d0af29fd1.html', 'https://ksltv.com/615225/video-shows-the-moment-a-semitruck-slams-into-a-dump-truck-in-lehi/', 'https://ksltv.com/665634/bicyclist-hit-killed-by-dump-truck-in-ogden/', 'https://kdvr.com/news/data/train-safety-in-colorado-by-the-numbers-how-often-do-trains-derail/', 'https://onlinelibrary.wiley.com/doi/10.1111/risa.14312', 'https://ksltv.com/649094/one-person-dead-after-being-struck-by-a-trax-train/', 'https://ksltv.com/659101/semi-collides-with-rv-one-in-critical-condition/', 'https://www.cachevalleydaily.com/news/big-boy-4014-rolls-into-brigham-city/article_0fc17d8e-4862-11ef-9456-eb5f25cf3bfe.html', 'https://ksltv.com/658954/woods-cross-man-dies-after-accidentally-falling-out-his-bedroom-window-police-say/', 'https://www.cleveland.com/news/2024/02/washington-gridlock-stalls-bipartisan-train-safety-legislation-a-year-after-east-palestine-crash.html']"
train,crash,crossing,UTAH,2024,6,"['https://www.nj.com/monmouth/2024/10/man-dead-after-being-struck-by-train-at-railroad-crossing-nj-transit-says.html', 'https://ksltv.com/675573/roy-pedestrian-dies-after-being-hit-in-crosswalk/', 'https://www.ksl.com/article/51146082/why-train-horns-are-blaring-more-frequently-across-the-wasatch-front', 'https://ksltv.com/675315/10-year-old-boy-hit-killed-while-biking-in-davis-county/', 'https://www.cachevalleydaily.com/news/local/school-bus-crashes-into-tree-in-paradise/article_80974687-f753-5e7c-aabb-2ce8fb3f9cc2.html', 'https://www.fox13now.com/news/local-news/red-cross-volunteers-train-in-utah-ahead-of-deployment-to-hurricane-affected-areas', 'https://www.pennlive.com/galleries/347HNUEP2ZGABHD54MGJGGIIXM/', 'https://www.cachevalleydaily.com/news/man-dies-in-motorcycle-crash-in-southern-idaho/article_71374758-6d36-11ef-8fed-33cc197b44c5.html', 'https://patch.com/california/murrieta/tragedy-strikes-another-menifee-family-summer-vacation', 'https://www.masslive.com/news/2024/03/mbta-train-hits-tractor-trailer-truck-in-littleton-delaying-commuter-line.html']"
train,crash,crossing,COLORADO,2010,570,[]
train,crash,crossing,COLORADO,2011,1,"['https://www.webstercountycitizen.com/news/article_ea67bb14-21ca-11e1-8a69-001a4bcf6878.html', 'https://www.denverpost.com/2011/09/06/calm-aid-givers-reassure-teen-maimed-in-longmont-train-accident-who-asked-am-i-going-to-die/', 'https://www.timescall.com/ci_19653290/']"
train,crash,crossing,COLORADO,2012,1,"['https://www.timescall.com/ci_19793031/', 'https://www.cleveland.com/metro/2012/06/4th_teen_dies_after_crash_at_b.html', 'https://www.mlive.com/news/jackson/2012/02/truck_involved_in_train_crash.html', 'https://ktxs.com/news/big-country/train-accident-is-2nd-train-related-fatality-in-coleman-in-two-months']"
train,crash,crossing,COLORADO,2013,1,['https://www.denverpost.com/2013/06/20/denver-car-train-crash-victims-identified/']
train,crash,crossing,COLORADO,2014,1,"['https://www.pennlive.com/midstate/2014/07/train_crash_newberry_township.html', 'https://www.masslive.com/news/2014/06/amtrak_train_bound_for_springf_1.html']"
train,crash,crossing,COLORADO,2015,1,"['https://history.denverlibrary.org/news/photos/rocky-mountain-news-photo-collection-used-remember-one-colorados-most-tragic-accidents', 'https://www.newstimes.com/local/article/Crossing-gates-lights-not-as-reliable-as-most-6068330.php', 'https://www.wired.com/2015/07/google-maps-make-train-crossings-less-deadly/']"
train,crash,crossing,COLORADO,2016,1,"['https://www.denverpost.com/2016/06/27/colorado-railroad-crossing-family-killed/', 'https://gazette.com/news/church-community-focus-of-colorado-family-killed-in-train-crash/article_1c43c037-6576-5b81-851d-66d1812dd868.html', 'https://www.denverpost.com/2016/06/27/colorado-amtrak-train-crash-family-killed/', 'https://www.fox21news.com/news/slow-moving-train-crashes-into-car-carrier-south-of-downtown-colorado-springs/', 'https://www.nytimes.com/2016/12/19/technology/google-digital-maps-railroad-crossings-ntsb.html', 'http://www.wsj.com/articles/ntsb-says-feed-truck-shifted-track-before-amtrak-train-accident-1458143863', 'https://www.denverpost.com/2016/08/15/amtrak-crash-colorado-railroad-crossing-safety-5-family-members-died/', 'https://www.denverpost.com/2016/06/01/driver-of-pickup-struck-by-amtrak-train-in-glenwood-springs-is-cited/', 'https://www.denverpost.com/2016/05/10/denver-airport-train-faces-safety-concerns-amid-crossing-gate-glitches/', 'https://www.denverpost.com/2006/04/14/driver-in-collision-lacked-license/']"
