subject,action,spot,date,page,url
train,crash,crossing,2011-07-25,1,
train,crash,crossing,2011-07-26,1,
train,crash,crossing,2011-07-27,1,https://www.ksla.com/story/15158712/emergency-crews-working-train-vs-18-wheeler-crash-in-red-river-parish/
train,crash,crossing,2011-07-28,1,
train,crash,crossing,2011-07-29,1,
train,crash,crossing,2011-07-30,1,
train,crash,crossing,2011-07-31,1,
train,crash,crossing,2011-08-01,1,
train,crash,crossing,2011-08-02,1,
train,crash,crossing,2011-08-03,1,https://www.wthr.com/article/news/local/fatal-crash-highlights-railroad-crossing-dangers/531-ff0d983f-76db-4add-a9e6-693a6bcce1aa
train,crash,crossing,2011-08-04,1,
train,crash,crossing,2011-08-05,1,https://www.troyrecord.com/2011/08/05/two-feared-dead-in-collision-between-car-freight-train-in-cohoes/
train,crash,crossing,2011-08-06,1,
train,crash,crossing,2011-08-07,1,
train,crash,crossing,2011-08-08,1,
train,crash,crossing,2011-08-09,1,
train,crash,crossing,2011-08-10,1,
train,crash,crossing,2011-08-11,1,
train,crash,crossing,2011-08-12,1,
train,crash,crossing,2011-08-13,1,
train,crash,crossing,2011-08-14,1,
train,crash,crossing,2011-08-15,1,
train,crash,crossing,2011-08-16,1,
train,crash,crossing,2011-08-17,1,
train,crash,crossing,2011-08-18,1,
train,crash,crossing,2011-08-19,1,
train,crash,crossing,2011-08-20,1,
train,crash,crossing,2011-08-21,1,
train,crash,crossing,2011-08-22,1,
train,crash,crossing,2011-08-23,1,
train,crash,crossing,2011-08-24,1,
train,crash,crossing,2011-08-25,1,
train,crash,crossing,2011-08-26,1,
train,crash,crossing,2011-08-27,1,
train,crash,crossing,2011-08-28,1,
train,crash,crossing,2011-08-29,1,
train,crash,crossing,2011-08-30,1,
train,crash,crossing,2011-08-31,1,
train,crash,crossing,2011-09-01,1,
train,crash,crossing,2011-09-02,1,
train,crash,crossing,2011-09-03,1,
train,crash,crossing,2011-09-04,1,
train,crash,crossing,2011-09-05,1,
train,crash,crossing,2011-09-06,1,
train,crash,crossing,2011-09-07,1,
train,crash,crossing,2011-09-08,1,
train,crash,crossing,2011-09-09,1,
train,crash,crossing,2011-09-10,1,
train,crash,crossing,2011-09-11,1,
train,crash,crossing,2011-09-12,1,https://www.voanews.com/a/argentina-train-bus-accident-kills-11-injures-more-than-200-129764418/164560.html
train,crash,crossing,2011-09-13,1,
train,crash,crossing,2011-09-14,1,
train,crash,crossing,2011-09-15,1,
train,crash,crossing,2011-09-16,1,https://www.theguardian.com/world/2011/sep/16/china-bullet-train-crash-signal
train,crash,crossing,2011-09-17,1,
train,crash,crossing,2011-09-18,1,
train,crash,crossing,2011-09-19,1,
train,crash,crossing,2011-09-20,1,
train,crash,crossing,2011-09-21,1,
train,crash,crossing,2011-09-22,1,
train,crash,crossing,2011-09-23,1,
train,crash,crossing,2011-09-24,1,
train,crash,crossing,2011-09-25,1,
train,crash,crossing,2011-09-26,1,
train,crash,crossing,2011-09-27,1,
train,crash,crossing,2011-09-28,1,
train,crash,crossing,2011-09-29,1,
train,crash,crossing,2011-09-30,1,
train,crash,crossing,2011-10-01,1,
train,crash,crossing,2011-10-02,1,https://www.wthr.com/article/news/local/students-remembered-50-years-after-fatal-train-crash/531-3cd38ccd-d6cb-4fe7-a50a-f57579c0d1ba
train,crash,crossing,2011-10-03,1,
train,crash,crossing,2011-10-04,1,https://dailybulldog.com/features/rough-road-at-train-tracks-fixed-after-many-complaints/
train,crash,crossing,2011-10-05,1,
train,crash,crossing,2011-10-06,1,
train,crash,crossing,2011-10-07,1,
train,crash,crossing,2011-10-08,1,
train,crash,crossing,2011-10-09,1,
train,crash,crossing,2011-10-10,1,
train,crash,crossing,2011-10-11,1,
train,crash,crossing,2011-10-12,1,
train,crash,crossing,2011-10-13,1,https://www.nbcnews.com/id/wbna44886262
train,crash,crossing,2011-10-13,1,https://www.deseret.com/2011/10/13/20222698/train-crash-in-calif-station-injures-16-people/
train,crash,crossing,2011-10-13,1,https://www.recordnet.com/story/news/courts/2011/10/13/1m-bail-for-mom/49871580007/
train,crash,crossing,2011-10-14,1,
train,crash,crossing,2011-10-15,1,
train,crash,crossing,2011-10-16,1,https://www.ksl.com/article/17693275/community-members-mourn-tragedy-after-3-girls-struck-by-train
train,crash,crossing,2011-10-17,1,
train,crash,crossing,2011-10-18,1,https://www.cbsnews.com/chicago/news/family-settles-lawuits-over-fatal-train-derailment-for-36m/
train,crash,crossing,2011-10-19,1,
train,crash,crossing,2011-10-20,1,
train,crash,crossing,2011-10-21,1,
train,crash,crossing,2011-10-22,1,
train,crash,crossing,2011-10-23,1,
train,crash,crossing,2011-10-24,1,
train,crash,crossing,2011-10-25,1,
train,crash,crossing,2011-10-26,1,
train,crash,crossing,2011-10-27,1,
train,crash,crossing,2011-10-28,1,
train,crash,crossing,2011-10-29,1,
train,crash,crossing,2011-10-30,1,
train,crash,crossing,2011-10-31,1,
train,crash,crossing,2011-11-01,1,
train,crash,crossing,2011-11-02,1,
train,crash,crossing,2011-11-03,1,
train,crash,crossing,2011-11-04,1,
train,crash,crossing,2011-11-05,1,
train,crash,crossing,2011-11-06,1,
train,crash,crossing,2011-11-07,1,
train,crash,crossing,2011-11-08,1,
train,crash,crossing,2011-11-09,1,
train,crash,crossing,2011-11-10,1,
train,crash,crossing,2011-11-11,1,
train,crash,crossing,2011-11-12,1,
train,crash,crossing,2011-11-13,1,
train,crash,crossing,2011-11-14,1,
train,crash,crossing,2011-11-15,1,
train,crash,crossing,2011-11-16,1,
train,crash,crossing,2011-11-17,1,
train,crash,crossing,2011-11-18,1,
train,crash,crossing,2011-11-19,1,
train,crash,crossing,2011-11-20,1,
train,crash,crossing,2011-11-21,1,
train,crash,crossing,2011-11-22,1,
train,crash,crossing,2011-11-23,1,
train,crash,crossing,2011-11-24,1,
train,crash,crossing,2011-11-25,1,https://www.theguardian.com/business/2011/nov/25/network-rail-legal-action
train,crash,crossing,2011-11-26,1,
train,crash,crossing,2011-11-27,1,
train,crash,crossing,2011-11-28,1,
train,crash,crossing,2011-11-29,1,
train,crash,crossing,2011-11-30,1,
train,crash,crossing,2011-12-01,1,
train,crash,crossing,2011-12-02,1,
train,crash,crossing,2011-12-03,1,
train,crash,crossing,2011-12-04,1,
train,crash,crossing,2011-12-05,1,
train,crash,crossing,2011-12-06,1,
train,crash,crossing,2011-12-07,1,
train,crash,crossing,2011-12-08,1,
train,crash,crossing,2011-12-09,1,
train,crash,crossing,2011-12-10,1,
train,crash,crossing,2011-12-11,1,
train,crash,crossing,2011-12-12,1,
train,crash,crossing,2011-12-13,1,
train,crash,crossing,2011-12-14,1,
train,crash,crossing,2011-12-15,1,
train,crash,crossing,2011-12-16,1,
train,crash,crossing,2011-12-17,1,
train,crash,crossing,2011-12-18,1,https://www.houstonchronicle.com/news/houston-texas/article/Truck-stopped-on-tracks-struck-by-Amtrak-train-2410956.php
train,crash,crossing,2011-12-19,1,
train,crash,crossing,2011-12-20,1,
train,crash,crossing,2011-12-21,1,
train,crash,crossing,2011-12-22,1,
train,crash,crossing,2011-12-23,1,
train,crash,crossing,2011-12-24,1,
train,crash,crossing,2011-12-25,1,
train,crash,crossing,2011-12-26,1,
train,crash,crossing,2011-12-27,1,
train,crash,crossing,2011-12-28,1,
train,crash,crossing,2011-12-29,1,
train,crash,crossing,2011-12-30,1,
train,crash,crossing,2011-12-31,1,https://www.timescall.com/ci_19653290/
train,crash,crossing,2012-01-01,1,
train,crash,crossing,2012-01-02,1,
train,crash,crossing,2012-01-03,1,
train,crash,crossing,2012-01-04,1,
train,crash,crossing,2012-01-05,1,
train,crash,crossing,2012-01-06,1,
train,crash,crossing,2012-01-07,1,
train,crash,crossing,2012-01-08,1,
train,crash,crossing,2012-01-09,1,
train,crash,crossing,2012-01-10,1,
train,crash,crossing,2012-01-11,1,
train,crash,crossing,2012-01-12,1,https://www.timesunion.com/local/article/Cohoes-eyes-rail-crossing-changes-2492216.php
train,crash,crossing,2012-01-13,1,
train,crash,crossing,2012-01-14,1,
train,crash,crossing,2012-01-15,1,
train,crash,crossing,2012-01-16,1,
train,crash,crossing,2012-01-17,1,
train,crash,crossing,2012-01-18,1,https://www.ocregister.com/2012/01/18/oc-completes-effort-to-silence-trains/
train,crash,crossing,2012-01-19,1,
train,crash,crossing,2012-01-20,1,https://www.augustachronicle.com/story/news/2012/01/20/stub-708/14510002007/
train,crash,crossing,2012-01-21,1,https://www.timescall.com/ci_19793031/
train,crash,crossing,2012-01-21,1,https://www.mankatofreepress.com/news/local_news/train-collides-with-mndot-plow-near-kiester/article_2ac549a3-8acc-5d12-abb6-cc381aed79f4.html
train,crash,crossing,2012-01-22,1,
train,crash,crossing,2012-01-23,1,
train,crash,crossing,2012-01-24,1,
train,crash,crossing,2012-01-25,1,
train,crash,crossing,2012-01-26,1,
train,crash,crossing,2012-01-27,1,https://www.newsday.com/long-island/suffolk/woman-pulled-from-car-before-train-hits-o86671
train,crash,crossing,2012-01-28,1,
train,crash,crossing,2012-01-29,1,
train,crash,crossing,2012-01-30,1,https://www.cbsnews.com/minnesota/news/driver-airlifted-after-truck-hit-by-train/
train,crash,crossing,2012-01-31,1,
train,crash,crossing,2012-02-01,1,
train,crash,crossing,2012-02-02,1,https://www.ritzvillejournal.com/story/2012/02/02/news/book-chronicles-one-womans-life-after-tragic-1991-train-wreck-at-tokio-claims-her-fiance/2089.html
train,crash,crossing,2012-02-03,1,
train,crash,crossing,2012-02-04,1,
train,crash,crossing,2012-02-05,1,
train,crash,crossing,2012-02-06,1,
train,crash,crossing,2012-02-07,1,
train,crash,crossing,2012-02-08,1,
train,crash,crossing,2012-02-09,1,
train,crash,crossing,2012-02-10,1,
train,crash,crossing,2012-02-11,1,
train,crash,crossing,2012-02-12,1,
train,crash,crossing,2012-02-13,1,
train,crash,crossing,2012-02-14,1,
train,crash,crossing,2012-02-15,1,
train,crash,crossing,2012-02-16,1,
train,crash,crossing,2012-02-17,1,
train,crash,crossing,2012-02-18,1,
train,crash,crossing,2012-02-19,1,
train,crash,crossing,2012-02-20,1,
train,crash,crossing,2012-02-21,1,
train,crash,crossing,2012-02-22,1,
train,crash,crossing,2012-02-23,1,https://www.tribstar.com/news/local_news/adults-killed-3-children-hospitalized-after-train-car-collide-in-clark-county/article_6e552545-5a39-5c34-bb83-442cedc2fc61.html
train,crash,crossing,2012-02-24,1,
train,crash,crossing,2012-02-25,1,
train,crash,crossing,2012-02-26,1,
train,crash,crossing,2012-02-27,1,
train,crash,crossing,2012-02-28,1,
train,crash,crossing,2012-02-29,1,
train,crash,crossing,2012-03-01,1,
train,crash,crossing,2012-03-02,1,
train,crash,crossing,2012-03-03,1,
train,crash,crossing,2012-03-04,1,
train,crash,crossing,2012-03-05,1,
train,crash,crossing,2012-03-06,1,
train,crash,crossing,2012-03-07,1,https://www.theledger.com/story/news/2012/03/07/truck-driver-killed-in-fiery-crash-with-train/26475722007/
train,crash,crossing,2012-03-08,1,
train,crash,crossing,2012-03-09,1,https://patch.com/new-york/sayville/person-struck-killed-by-train-in-bayport
train,crash,crossing,2012-03-09,1,https://www.pressenterprise.com/2012/03/09/update-man-killed-in-collision-with-train-identified/
train,crash,crossing,2012-03-10,1,
train,crash,crossing,2012-03-11,1,
train,crash,crossing,2012-03-12,1,
train,crash,crossing,2012-03-13,1,
train,crash,crossing,2012-03-14,1,
train,crash,crossing,2012-03-15,1,https://www.theguardian.com/business/2012/mar/15/network-rail-fined-level-crossing
train,crash,crossing,2012-03-16,1,
train,crash,crossing,2012-03-17,1,
train,crash,crossing,2012-03-18,1,
train,crash,crossing,2012-03-19,1,
train,crash,crossing,2012-03-20,1,
train,crash,crossing,2012-03-21,1,
train,crash,crossing,2012-03-22,1,https://www.khaleejtimes.com/world/life-and-death-on-indias-slow-train-to-prosperity
train,crash,crossing,2012-03-23,1,
train,crash,crossing,2012-03-24,1,
train,crash,crossing,2012-03-25,1,
train,crash,crossing,2012-03-26,1,
train,crash,crossing,2012-03-27,1,
train,crash,crossing,2012-03-28,1,https://www.kare11.com/article/news/local/minn-supreme-court-denies-new-trial-in-train-car-crash/89-359290432
train,crash,crossing,2012-03-29,1,https://www.cbsnews.com/chicago/news/report-slams-railway-in-accident-that-killed-woman/
train,crash,crossing,2012-03-30,1,
train,crash,crossing,2012-03-31,1,https://www.palmbeachpost.com/story/news/state/2012/03/31/3-melbourne-girls-killed-by/7870193007/
train,crash,crossing,2012-04-01,1,
train,crash,crossing,2012-04-02,1,
train,crash,crossing,2012-04-03,1,
train,crash,crossing,2012-04-04,1,
train,crash,crossing,2012-04-05,1,
train,crash,crossing,2012-04-06,1,
train,crash,crossing,2012-04-07,1,
train,crash,crossing,2012-04-08,1,
train,crash,crossing,2012-04-09,1,
train,crash,crossing,2012-04-10,1,
train,crash,crossing,2012-04-11,1,
train,crash,crossing,2012-04-12,1,
train,crash,crossing,2012-04-13,1,
train,crash,crossing,2012-04-14,1,
train,crash,crossing,2012-04-15,1,https://www.cbsnews.com/baltimore/news/fatal-bus-crash-led-to-construction-of-library/
train,crash,crossing,2012-04-16,1,
train,crash,crossing,2012-04-17,1,
train,crash,crossing,2012-04-18,1,
train,crash,crossing,2012-04-19,1,https://santamariatimes.com/news/local/baby-girl-dies-after-train-crash-driver-was-sm-man/article_947334cc-8a2a-11e1-853a-001a4bcf887a.html
train,crash,crossing,2012-04-20,1,
train,crash,crossing,2012-04-21,1,
train,crash,crossing,2012-04-22,1,
train,crash,crossing,2012-04-23,1,
train,crash,crossing,2012-04-24,1,
train,crash,crossing,2012-04-25,1,
train,crash,crossing,2012-04-26,1,
train,crash,crossing,2012-04-27,1,
train,crash,crossing,2012-04-28,1,https://www.newsday.com/long-island/transportation/man-struck-killed-near-lirr-s-syosset-station-s67673
train,crash,crossing,2012-04-28,1,https://www.pressreader.com/uk/the-press-and-journal-inverness-highlands-and-islands/20120428/283141425764871
train,crash,crossing,2012-04-29,1,
train,crash,crossing,2012-04-30,1,
train,crash,crossing,2012-05-01,1,
train,crash,crossing,2012-05-02,1,
train,crash,crossing,2012-05-03,1,
train,crash,crossing,2012-05-04,1,
train,crash,crossing,2012-05-05,1,https://www.heraldbulletin.com/community/train-wreck-killed-three-in-1927/article_4dab8708-ba30-571e-a23e-c66a5402f4b2.html
train,crash,crossing,2012-05-06,1,
train,crash,crossing,2012-05-07,1,
train,crash,crossing,2012-05-08,1,
train,crash,crossing,2012-05-09,1,
train,crash,crossing,2012-05-10,1,
train,crash,crossing,2012-05-11,1,https://www.walb.com/story/18310720/multiple-injuries-result-from-traincar-collision-in-cook/
train,crash,crossing,2012-05-12,1,https://suffolktimes.timesreview.com/2012/05/car-strikes-railroad-pole-flips-on-factory-avenue-mattituck/
train,crash,crossing,2012-05-13,1,
train,crash,crossing,2012-05-14,1,https://www.dailyitem.com/news/driver-in-critical-condition-after-train-crash-that-killed-passenger/article_4dc3e271-592f-578a-a3fb-6e1c6fc30285.html
train,crash,crossing,2012-05-15,1,https://www.standard-journal.com/news/article_c9ab1518-4597-57a4-bd1c-61463dc50bd8.html
train,crash,crossing,2012-05-16,1,
train,crash,crossing,2012-05-17,1,
train,crash,crossing,2012-05-18,1,
train,crash,crossing,2012-05-19,1,
train,crash,crossing,2012-05-20,1,
train,crash,crossing,2012-05-21,1,
train,crash,crossing,2012-05-22,1,
train,crash,crossing,2012-05-23,1,
train,crash,crossing,2012-05-24,1,
train,crash,crossing,2012-05-25,1,
train,crash,crossing,2012-05-26,1,
train,crash,crossing,2012-05-27,1,
train,crash,crossing,2012-05-28,1,
train,crash,crossing,2012-05-29,1,
train,crash,crossing,2012-05-30,1,
train,crash,crossing,2012-05-31,1,
train,crash,crossing,2012-06-01,1,https://landline.media/failing-the-grade/
train,crash,crossing,2012-06-02,1,
train,crash,crossing,2012-06-03,1,
train,crash,crossing,2012-06-04,1,https://www.cleveland.com/metro/2012/06/4th_teen_dies_after_crash_at_b.html
train,crash,crossing,2012-06-04,1,https://www.news-herald.com/2012/06/04/crash-kills-3-brunswick-teens-1-on-graduation-day/
train,crash,crossing,2012-06-05,1,https://www.kfvs12.com/story/18701605/two-killed-in-train-car-crash/
train,crash,crossing,2012-06-05,1,https://www.kait8.com/story/18703420/coroner-teens-killed-by-train-were-playing-game/
train,crash,crossing,2012-06-06,1,
train,crash,crossing,2012-06-07,1,
train,crash,crossing,2012-06-08,1,
train,crash,crossing,2012-06-09,1,
train,crash,crossing,2012-06-10,1,
train,crash,crossing,2012-06-11,1,https://www.pressreader.com/canada/windsor-star/20120611/282140698446558
train,crash,crossing,2012-06-12,1,
train,crash,crossing,2012-06-13,1,
train,crash,crossing,2012-06-14,1,
train,crash,crossing,2012-06-15,1,
train,crash,crossing,2012-06-16,1,
train,crash,crossing,2012-06-17,1,
train,crash,crossing,2012-06-18,1,
train,crash,crossing,2012-06-19,1,
train,crash,crossing,2012-06-20,1,
train,crash,crossing,2012-06-21,1,https://kearneyhub.com/news/local/train-vs-semi-guess-which-won/image_e9962486-bafa-11e1-a4cf-001a4bcf887a.html
train,crash,crossing,2012-06-22,1,
train,crash,crossing,2012-06-23,1,
train,crash,crossing,2012-06-24,1,
train,crash,crossing,2012-06-25,1,
train,crash,crossing,2012-06-26,1,
train,crash,crossing,2012-06-27,1,
train,crash,crossing,2012-06-28,1,https://www.rgj.com/story/news/2014/03/23/amtrak-crash-lawsuit-rail-gates-broken-at-crossing/6666545/
train,crash,crossing,2012-06-29,1,
train,crash,crossing,2012-06-30,1,
train,crash,crossing,2012-07-01,1,
train,crash,crossing,2012-07-02,1,https://www.abcnews4.com/archive/one-dead-after-car-vs-train-crash-in-hanahan
train,crash,crossing,2012-07-03,1,
train,crash,crossing,2012-07-04,1,
train,crash,crossing,2012-07-05,1,
train,crash,crossing,2012-07-06,1,
train,crash,crossing,2012-07-07,1,
train,crash,crossing,2012-07-08,1,
train,crash,crossing,2012-07-09,1,
train,crash,crossing,2012-07-10,1,
train,crash,crossing,2012-07-11,1,
train,crash,crossing,2012-07-12,1,
train,crash,crossing,2012-07-13,1,https://www.aljazeera.com/news/2012/7/13/deadly-train-crash-in-south-africa
train,crash,crossing,2012-07-14,1,https://carbuzz.com/news/this-is-what-happens-when-a-train-hits-a-30-ton-truck/
train,crash,crossing,2012-07-15,1,
train,crash,crossing,2012-07-16,1,
train,crash,crossing,2012-07-17,1,
train,crash,crossing,2012-07-18,1,
train,crash,crossing,2012-07-19,1,
train,crash,crossing,2012-07-20,1,
train,crash,crossing,2012-07-21,1,
train,crash,crossing,2012-07-22,1,
train,crash,crossing,2012-07-23,1,
train,crash,crossing,2012-07-24,1,
train,crash,crossing,2012-07-25,1,
train,crash,crossing,2012-07-26,1,
train,crash,crossing,2012-07-27,1,
train,crash,crossing,2012-07-28,1,
train,crash,crossing,2012-07-29,1,
train,crash,crossing,2012-07-30,1,https://www.greenwichtime.com/local/article/Springdale-rail-crossing-to-get-safety-arms-3745181.php
train,crash,crossing,2012-07-30,1,https://www.stamfordadvocate.com/news/article/Springdale-rail-crossing-to-get-safety-arms-3747599.php
train,crash,crossing,2012-07-31,1,
train,crash,crossing,2012-08-01,1,
train,crash,crossing,2012-08-02,1,
train,crash,crossing,2012-08-03,1,
